,Log_GDP_per_capita,Social_support,Healthy_life_expectancy,Freedom_to_make_life_choices,Generosity,Perceptions_of_corruption,year,Ladder_score,Country_name,RI_Central and Eastern Europe,RI_Commonwealth of Independent States,RI_East Asia,RI_Latin America and Caribbean,RI_Middle East and North Africa,RI_North America and ANZ,RI_South Asia,RI_Southeast Asia,RI_Sub-Saharan Africa,RI_Western Europe
961,8.068,0.651,59.64,0.941,0.164,0.812,2013,3.674,23,0,0,0,0,0,0,0,1,0,0
962,7.498,0.714,46.06,0.488,-0.045,0.882,2013,3.508,27,0,0,0,0,0,0,0,0,1,0
963,8.09,0.76,49.5,0.794,-0.03,0.867,2013,4.271,24,0,0,0,0,0,0,0,0,1,0
964,9.319,0.778,68.08,0.805,-0.158,0.7178356164383561,2013,5.241,29,0,0,1,0,0,0,0,0,0,0
965,8.54,0.792,66.16,0.698,-0.027,0.868,2013,4.713,59,0,0,0,1,0,0,0,0,0,0
966,10.884,0.955,71.8,0.884,0.331,0.558,2013,6.76,67,0,0,0,0,0,0,0,0,0,1
967,10.757,0.936,72.68,0.916,0.316,0.406,2013,7.594,25,0,0,0,0,0,1,0,0,0,0
968,9.155,0.794,61.06,0.781,0.376,0.973,2013,5.292,64,0,0,0,0,0,0,0,1,0,0
969,9.239,0.675,60.48,0.474,-0.141,0.913,2013,3.559,43,0,0,0,0,1,0,0,0,0,0
970,10.608,0.916,72.92,0.499,-0.102,0.943,2013,6.009,69,0,0,0,0,0,0,0,0,0,1
971,8.953,0.83,63.18,0.884,0.045,0.817,2013,5.985,55,0,0,0,1,0,0,0,0,0,0
972,10.14,0.877,66.08,0.674,-0.113,0.912,2013,4.914,61,1,0,0,0,0,0,0,0,0,0
973,9.443,0.664,64.62,0.73,0.216,0.685,2013,5.14,65,0,0,0,0,1,0,0,0,0,0
974,7.464,0.648,45.98,0.61,0.289,0.669,2013,4.622,58,0,0,0,1,0,0,0,0,0,0
975,10.515,0.909,72.58,0.739,0.15,0.849,2013,7.321,68,0,0,0,0,1,0,0,0,0,0
976,7.619,0.567,50.66,0.693,0.091,0.815,2013,3.902,56,0,0,0,0,0,0,0,0,1,0
977,10.263,0.913,65.1,0.556,-0.237,0.936,2013,5.596,85,1,0,0,0,0,0,0,0,0,0
978,10.414,0.744,72.82,0.656,0.102,0.867,2013,5.439,37,0,0,0,0,0,0,0,0,0,1
979,9.751,0.902,70.3,0.898,0.018,0.813,2013,7.158,34,0,0,0,1,0,0,0,0,0,0
980,10.069,0.751,68.2,0.627,-0.204,0.936,2013,5.885,35,1,0,0,0,0,0,0,0,0,0
981,9.525,0.878,64.46,0.889,0.021,0.752,2013,5.016,41,0,0,0,1,0,0,0,0,0,0
982,10.851,0.965,71.06,0.92,0.215,0.17,2013,7.589,39,0,0,0,0,0,0,0,0,0,1
983,10.42,0.888,68.52,0.726,-0.156,0.916,2013,6.698,38,1,0,0,0,0,0,0,0,0,0
984,6.88,0.83,51.22,0.48,0.012,0.913,2013,4.497,33,0,0,0,0,0,0,0,0,1,0
985,9.237,0.84,65.6,0.692,-0.117,0.762412429378531,2013,5.172,73,0,0,0,0,1,0,0,0,0,0
986,9.151,0.865,66.46,0.793,-0.021,0.931,2013,5.709,71,0,0,0,1,0,0,0,0,0,0
987,9.377,0.801,67.28,0.787,-0.191,0.646,2013,6.019,42,0,0,0,1,0,0,0,0,0,0
988,8.478,0.553,58.3,0.74,0.084,0.832,2013,4.428,63,0,0,0,0,0,0,1,0,0,0
989,8.274,0.709,47.1,0.739,-0.031,0.691,2013,3.739,70,0,0,0,0,0,0,0,0,1,0
990,8.201,0.68,55.34,0.726,-0.078,0.752,2013,3.955,32,0,0,0,0,0,0,0,0,1,0
991,8.602,0.839,66.38,0.817,0.104,0.699,2014,6.275,106,0,0,0,1,0,0,0,0,0,0
992,7.027,0.753,51.48,0.688,-0.046,0.605,2014,4.181,107,0,0,0,0,0,0,0,0,1,0
993,8.716,0.792,67.14,0.8657394957983193,0.0,0.7333983050847457,2014,5.085,162,0,0,0,0,0,0,0,1,0,0
994,9.167,0.88,59.9,0.834,0.268,0.65,2014,4.939,15,0,0,0,0,0,0,1,0,0,0
995,10.777579505300352,0.802,72.15401754385965,0.83,0.06756826568265682,0.692,2014,5.786,109,0,0,0,0,0,0,0,0,0,1
996,8.659,0.952,64.0,0.954,0.061,0.536,2014,6.049,160,0,1,0,0,0,0,0,0,0,0
997,9.576,0.793,65.053,0.645,0.035,0.861,2014,5.204,110,1,0,0,0,0,0,0,0,0,0
998,9.382,0.819,67.02,0.722,-0.136,0.878,2014,5.866,117,0,0,0,1,0,0,0,0,0,0
999,11.024,0.941,72.68,0.956,0.181,0.405,2014,7.444,111,0,0,0,0,0,0,0,0,0,1
1000,7.532,0.733,46.38,0.567,-0.07,0.881,2014,3.46,27,0,0,0,0,0,0,0,0,1,0
1001,9.378,0.626,67.52,0.735,-0.025,0.883,2014,4.814,1,1,0,0,0,0,0,0,0,0,0
1002,8.552,0.79,66.38,0.696,0.015,0.834,2014,5.056,59,0,0,0,1,0,0,0,0,0,0
1003,9.775,0.914,70.5,0.927,0.01,0.788,2014,7.247,34,0,0,0,1,0,0,0,0,0,0
1004,10.592,0.942,72.48,0.932,0.348,0.273,2014,7.306,105,0,0,0,0,0,1,0,0,0,0
1005,10.94,0.834,69.4121343283582,0.843,0.224,0.423,2014,5.458,60,0,0,1,0,0,0,0,0,0,0
1006,10.183,0.845,66.24,0.494,-0.15,0.855,2014,5.181,61,1,0,0,0,0,0,0,0,0,0
1007,9.557,0.904,65.86,0.57,-0.199,0.827,2014,6.136,161,0,0,0,1,0,0,0,0,0,0
1008,7.998,0.506,52.82,0.776,-0.096,0.855,2014,3.347,14,0,0,0,0,0,0,0,0,1,0
1009,10.959,0.968,71.9,0.922,0.264,0.406,2014,7.018,67,0,0,0,0,0,0,0,0,0,1
1010,10.217,0.873,69.1,0.894,0.002,0.847,2014,6.631,115,0,0,0,1,0,0,0,0,0,0
1011,9.36,0.959,64.98,0.759,-0.002,0.762,2014,5.119,116,0,0,0,1,0,0,0,0,0,0
1012,10.795,0.944,71.28,0.861,0.001,0.512,2014,6.855,12,0,0,0,0,0,0,0,0,0,1
1013,8.336,0.552,57.08,0.543,0.14,0.677,2014,5.436,113,0,0,0,0,0,0,1,0,0,0
1014,10.406,0.77,72.96,0.715,0.06,0.868,2014,5.627,37,0,0,0,0,0,0,0,0,0,1
1015,7.718,0.526,52.88,0.509,0.104,0.871,2014,3.131,0,0,0,0,0,0,0,1,0,0,0
1016,8.98,0.834,63.54,0.843,0.108,0.804,2014,6.536,55,0,0,0,1,0,0,0,0,0,0
1017,8.12,0.778,49.9,0.795,-0.071,0.856,2014,4.24,24,0,0,0,0,0,0,0,0,1,0
1018,9.664,0.898,65.54,0.714,-0.115,0.71,2014,6.981,19,0,0,0,1,0,0,0,0,0,0
1019,10.082,0.863,66.24,0.808,0.239,0.845,2014,5.963,89,0,0,0,0,0,0,0,1,0,0
1020,10.533,0.889,72.64,0.707,0.094,0.818,2014,7.401,68,0,0,0,0,1,0,0,0,0,0
1021,7.638,0.843,49.84,0.652,-0.037,0.658,2014,3.975,91,0,0,0,0,0,0,0,0,1,0
1022,10.867,0.909,71.88,0.91,0.331,0.457,2014,7.321,104,0,0,0,0,0,0,0,0,0,1
1023,8.883,0.757,62.22,0.874,0.022,0.782,2014,5.956,13,0,0,0,1,0,0,0,0,0,0
1024,8.457,0.775,64.61581465517241,0.657,-0.147,0.804,2014,4.722,114,0,0,0,0,1,0,0,0,0,0
1025,7.632,0.638,50.88,0.684,0.006,0.705,2014,3.412,56,0,0,0,0,0,0,0,0,1,0
1026,8.117,0.638,54.3,0.664,-0.157,0.885,2014,3.968,163,0,0,0,0,1,0,0,0,0,0
1027,11.098,0.959,73.06,0.949,0.06,0.283,2014,7.493,143,0,0,0,0,0,0,0,0,0,1
1028,9.865,0.785,65.3,0.824,0.176,0.879,2014,5.648,94,0,0,0,0,0,0,0,0,1,0
1029,9.847,0.782,67.22,0.779,-0.094,0.63,2014,6.68,95,0,0,0,1,0,0,0,0,0,0
1030,9.756,0.859,56.02,0.791,-0.105,0.743,2014,4.031,18,0,0,0,0,0,0,0,0,1,0
1031,9.241,0.805,62.58,0.623,-0.113,0.925,2014,5.917,96,0,1,0,0,0,0,0,0,0,0
1032,9.304,0.943,61.4,0.752,0.146,0.909,2014,4.825,97,0,0,1,0,0,0,0,0,0,0
1033,8.519,0.853,55.78,0.468,-0.054,0.589,2014,4.483,93,0,0,0,0,0,0,0,0,1,0
1034,7.991,0.766,52.38,0.642,-0.074,0.82,2014,4.184,165,0,0,0,0,0,0,0,0,1,0
1035,9.777,0.863,67.74,0.503,0.097,0.768,2014,5.283,98,1,0,0,0,0,0,0,0,0,0
1036,9.411,0.788,66.86,0.412,0.232,0.976,2014,5.249,17,1,0,0,0,0,0,0,0,0,0
1037,10.775,0.918,72.84,0.939,0.27,0.442,2014,7.304,25,0,0,0,0,0,1,0,0,0,0
1038,8.299,0.774,57.74,0.8657394957983193,0.698,0.592,2014,4.786,101,0,0,0,0,0,0,0,1,0,0
1039,8.146,0.706,53.06,0.812,-0.011,0.809,2014,4.346,164,0,0,0,0,0,0,0,0,1,0
1040,9.476,0.644,64.86,0.767,0.241,0.64,2014,4.682,65,0,0,0,0,1,0,0,0,0,0
1041,7.477,0.554,50.54,0.509,0.285,0.708,2014,3.889,58,0,0,0,1,0,0,0,0,0,0
1042,6.937,0.822,51.66,0.556,0.009,0.814,2014,4.414,33,0,0,0,0,0,0,0,0,1,0
1043,9.232,0.763,55.16,0.849,-0.183,0.79,2014,4.574,102,0,0,0,0,0,0,0,0,1,0
1044,9.19,0.905,61.28,0.719,0.408,0.97,2014,5.597,64,0,0,0,0,0,0,0,1,0,0
1045,9.582,0.891,64.68,0.905,-0.02,0.76,2014,5.387,41,0,0,0,1,0,0,0,0,0,0
1046,8.953,0.821,62.36,0.881,0.018,0.832,2014,5.865,16,0,0,0,1,0,0,0,0,0,0
1047,8.85,0.813,61.4,0.902,-0.015,0.787,2014,5.313,118,0,0,0,0,0,0,0,1,0,0
1048,10.197,0.924,67.94,0.875,-0.064,0.898,2014,5.75,119,1,0,0,0,0,0,0,0,0,0
1049,10.486,0.941,72.08,0.904,0.404,0.67,2014,6.452,92,0,0,0,0,0,0,0,0,0,1
1050,10.546,0.738,72.44,0.623,-0.043,0.834,2014,5.801,135,0,0,1,0,0,0,0,0,0,0
1051,7.948,0.786,60.0,0.712,0.121,0.841,2014,4.975,103,0,0,0,0,0,0,1,0,0,0
1052,7.967634955752213,0.545,49.84,0.567,-0.006980044345898005,0.742,2014,3.832,136,0,0,0,0,0,0,0,0,1,0
1053,10.492,0.948,73.38,0.738,-0.028,0.854,2014,6.456,137,0,0,0,0,0,0,0,0,0,1
1054,9.344,0.805,66.5,0.868,0.299,0.791,2014,4.268,138,0,0,0,0,0,0,1,0,0,0
1055,7.413,0.64,56.4,0.694,0.08,0.702,2014,4.507,46,0,0,0,0,0,0,0,0,1,0
1056,8.317,0.811,55.12,0.39,-0.063,0.794,2014,4.139,139,0,0,0,0,0,0,0,0,1,0
1057,9.426,0.877,63.4,0.533,0.084,0.927,2014,4.297,155,0,1,0,0,0,0,0,0,0,0
1058,10.882,0.899,71.96,0.885,0.118,0.567,2014,6.95,7,0,0,0,0,0,0,0,0,0,1
1059,10.714,0.952,71.36,0.933,-0.001,0.265,2014,7.385,47,0,0,0,0,0,0,0,0,0,1
1060,8.538,0.621,58.6,0.809,-0.026,0.832,2014,4.424,63,0,0,0,0,0,0,1,0,0,0
1061,9.25,0.725,58.64,0.646,-0.001,0.726,2014,4.542,66,0,0,0,0,1,0,0,0,0,0
1062,10.82,0.933,72.22,0.945,0.202,0.25,2014,7.239,142,0,0,0,0,0,0,0,0,0,1
1063,7.6,0.869,45.58,0.681,0.034,0.786,2014,4.5,128,0,0,0,0,0,0,0,0,1,0
1064,10.331,0.917,67.74,0.773,-0.153,0.652,2014,5.556,45,1,0,0,0,0,0,0,0,0,0
1065,7.911,0.81,63.04,0.853,0.002,0.698,2014,4.896,146,0,1,0,0,0,0,0,0,0,0
1066,10.862,0.956,71.28,0.942,0.118,0.237,2014,7.508,39,0,0,0,0,0,0,0,0,0,1
1067,8.986,0.798,65.0,0.778,-0.194,0.781,2014,5.857,44,0,0,0,1,0,0,0,0,0,0
1068,7.611,0.821,53.68,0.834,0.009,0.898,2014,3.77,154,0,0,0,0,0,0,0,0,1,0
1069,9.307,0.739,65.84,0.506,-0.218,0.92,2014,4.453,5,0,1,0,0,0,0,0,0,0,0
1070,7.734,0.789,55.26,0.654,0.11,0.878,2014,3.483,147,0,0,0,0,0,0,0,0,1,0
1071,9.546,0.907,66.58,0.801,-0.09,0.887,2014,6.449,30,0,0,0,1,0,0,0,0,0,0
1072,9.672,0.933,66.38,0.9,0.553,0.92,2014,6.985,148,0,0,0,0,0,0,0,1,0,0
1073,9.245,0.619,60.64,0.578,-0.126,0.749,2014,4.885,43,0,0,0,0,1,0,0,0,0,0
1074,7.247,0.444,53.02,0.663,-0.085,0.795,2014,2.839,149,0,0,0,0,0,0,0,0,1,0
1075,9.26,0.68,65.82,0.589,-0.232,0.783,2014,4.764,151,0,0,0,0,1,0,0,0,0,0
1076,9.399,0.831,67.44,0.719,-0.167,0.661,2014,5.946,42,0,0,0,1,0,0,0,0,0,0
1077,10.124,0.863,65.36,0.649,-0.024,0.764,2014,5.58,152,0,0,0,0,1,0,0,0,0,0
1078,9.017,0.755,54.6,0.375,-0.168,0.834,2014,3.795,3,0,0,0,0,0,0,0,0,1,0
1079,9.427,0.909,60.76,0.805,0.032,0.7687470588235294,2014,5.787,153,0,1,0,0,0,0,0,0,0,0
1080,10.835,0.938,71.22,0.899,0.088,0.474,2014,6.984,52,0,0,0,0,0,0,0,0,0,1
1081,10.067,0.918,68.02,0.745,-0.164,0.854,2014,6.671,4,0,0,0,1,0,0,0,0,0,0
1082,10.798,0.87,69.4121343283582,0.693,0.092,0.866,2014,6.363,145,0,0,1,0,0,0,0,0,0,0
1083,9.464,0.881,54.34,0.794,-0.117,0.82,2014,4.828,134,0,0,0,0,0,0,0,0,1,0
1084,9.932,0.902,68.56,0.904,-0.073,0.533,2014,6.561,159,0,0,0,1,0,0,0,0,0,0
1085,10.325,0.862,71.6,0.847,-0.126,0.941,2014,5.127,120,0,0,0,0,0,0,0,0,0,1
1086,9.335,0.818,65.14,0.6810393013100436,-0.05499528301886793,0.762412429378531,2014,6.355,2,0,0,0,0,1,0,0,0,0,0
1087,10.257,0.832,71.74,0.369,-0.288,0.93,2014,4.756,54,0,0,0,0,0,0,0,0,0,1
1088,10.041,0.753,66.08,0.754,-0.1,0.958,2014,5.727,122,1,0,0,0,0,0,0,0,0,0
1089,10.956,0.902,68.62,0.866,0.221,0.702,2014,7.151,158,0,0,0,0,0,1,0,0,0,0
1090,10.171,0.932,62.68,0.744,-0.265,0.869,2014,6.037,123,0,1,0,0,0,0,0,0,0,0
1091,8.45,0.651,55.62,0.677,0.001,0.913,2014,3.86,53,0,0,0,0,0,0,0,0,1,0
1092,10.059,0.862,69.46,0.733,0.217,0.758,2014,6.844,28,0,0,0,1,0,0,0,0,0,0
1093,7.484,0.748,58.68,0.894,-0.023,0.078,2014,3.596,124,0,0,0,0,0,0,0,0,1,0
1094,10.697,0.91,71.62,0.857,0.355,0.484,2014,6.758,157,0,0,0,0,0,0,0,0,0,1
1095,10.783,0.818,65.2,0.762,-0.073,0.762412429378531,2014,6.278,125,0,0,0,0,1,0,0,0,0,0
1096,8.164,0.577,62.38,0.736,-0.098,0.789,2014,4.636,10,0,0,0,0,0,0,1,0,0,0
1097,9.856,0.88,64.62,0.647,-0.048,0.682,2014,5.812,11,0,1,0,0,0,0,0,0,0,0
1098,7.961,0.856,57.94,0.692,-0.045,0.7,2014,4.395,126,0,0,0,0,0,0,0,0,1,0
1099,10.599,0.898,72.96,0.624,-0.065,0.92,2014,6.027,69,0,0,0,0,0,0,0,0,0,1
1100,9.386,0.82,68.24,0.7503373493975903,-0.217,0.7178356164383561,2014,5.196,29,0,0,1,0,0,0,0,0,0,0
1101,10.144,0.881,65.64,0.671,-0.043,0.804,2014,5.729,80,1,0,0,0,0,0,0,0,0,0
1102,10.072,0.646,68.3,0.519,0.132,0.918,2014,5.381,35,1,0,0,0,0,0,0,0,0,0
1103,9.414,0.558,65.04,0.72,-0.233,0.416,2014,4.288,51,0,1,0,0,0,0,0,0,0,0
1104,11.383,0.822,75.68,0.835,0.154,0.133,2014,7.062,129,0,0,0,0,0,0,0,1,0,0
1105,9.607,0.799,64.36,0.733,-0.208,0.654,2014,5.252,8,0,1,0,0,0,0,0,0,0,0
1106,9.627,0.783,66.84,0.532,0.072,0.912,2014,5.113,127,1,0,0,0,0,0,0,0,0,0
1107,9.644,0.829,57.52,0.607,-0.198,0.782,2014,3.918,49,0,0,0,0,0,0,0,0,1,0
1108,10.783,0.7875344827586207,67.42,0.6810393013100436,-0.05499528301886793,0.762412429378531,2014,6.165,9,0,0,0,0,1,0,0,0,0,0
1109,10.412,0.908,70.0,0.888,0.052,0.909,2014,5.678,131,1,0,0,0,0,0,0,0,0,0
1110,8.242,0.686,55.72,0.662,-0.11,0.808,2014,4.056,32,0,0,0,0,0,0,0,0,1,0
1111,7.967634955752213,0.611,49.6,0.874,-0.006980044345898005,0.456,2014,5.528,132,0,0,0,0,0,0,0,0,1,0
1112,10.674,0.878,73.0,0.803,-0.118,0.656,2014,6.467,48,0,0,0,0,0,0,0,0,0,1
1113,7.34,0.655,57.48,0.529,-0.023,0.791,2014,3.676,87,0,0,0,0,0,0,0,0,1,0
1114,8.121,0.693,60.02,0.938,0.239,0.843,2014,3.883,23,0,0,0,0,0,0,0,1,0,0
1115,10.446,0.878,68.66,0.8,-0.168,0.897,2014,6.484,38,1,0,0,0,0,0,0,0,0,0
1116,11.041,0.7875344827586207,66.48,0.6810393013100436,-0.05499528301886793,0.762412429378531,2014,6.54,156,0,0,0,0,1,0,0,0,0,0
1117,6.935,0.512,54.48,0.786,0.061,0.824,2014,4.563,88,0,0,0,0,0,0,0,0,1,0
1118,10.244,0.924,67.76,0.635,-0.126,0.914,2014,6.139,130,1,0,0,0,0,0,0,0,0,0
1119,9.739,0.759,65.52,0.657,-0.012,0.939,2014,5.233,81,0,0,0,0,1,0,0,0,0,0
1120,10.306,0.908,65.3,0.508,-0.263,0.956,2014,6.126,85,1,0,0,0,0,0,0,0,0,0
1121,8.219,0.765,57.74,0.819,0.172,0.849,2014,4.905,75,0,0,0,0,0,0,0,0,1,0
1122,6.787,0.565,51.82,0.431,-0.059,0.808,2014,2.905,22,0,0,0,0,0,0,0,0,1,0
1123,9.222,0.816,65.9,0.729,-0.104,0.762412429378531,2014,5.333,73,0,0,0,0,1,0,0,0,0,0
1124,9.152,0.874,66.58,0.809,-0.001,0.861,2014,5.311,71,0,0,0,1,0,0,0,0,0,0
1125,7.559,0.742,51.86,0.71,-0.004,0.801,2014,3.481,21,0,0,0,0,0,0,0,0,1,0
1126,8.334,0.711,47.4,0.781,-0.08,0.671,2014,3.57,70,0,0,0,0,0,0,0,0,1,0
1127,10.101,0.795,62.28,0.799,0.004,0.805,2014,5.97,74,0,1,0,0,0,0,0,0,0,0
1128,7.391,0.708,53.28,0.59,-0.03,0.869,2014,4.571,83,0,0,0,0,0,0,0,0,1,0
1129,8.46,0.898,62.78,0.736,0.355,0.897,2014,5.252,78,0,1,0,0,0,0,0,0,0,0
1130,10.575,0.9,74.52,0.838,-0.139,0.617,2014,5.923,72,0,0,1,0,0,0,0,0,0,0
1131,10.945,0.7875344827586207,65.8,0.6810393013100436,-0.05499528301886793,0.762412429378531,2014,6.18,77,0,0,0,0,1,0,0,0,0,0
1132,10.772,0.924,72.6,0.923,0.319,0.442,2014,7.289,6,0,0,0,0,0,1,0,0,0,0
1133,9.129,0.706,67.22597368421053,0.441,0.012,0.775,2014,5.0,76,1,0,0,0,0,0,0,0,0,0
1134,9.838,0.886,66.1,0.576,-0.055,0.955,2014,4.438,20,1,0,0,0,0,0,0,0,0,0
1135,11.598,0.875,72.42,0.938,0.106,0.366,2014,6.891,86,0,0,0,0,0,0,0,0,0,1
1136,10.878,0.96,71.5,0.941,0.222,0.191,2015,7.514,39,0,0,0,0,0,0,0,0,0,1
1137,8.872,0.606,65.0,0.713,-0.228,0.842,2015,5.163,99,0,0,0,0,1,0,0,0,0,0
1138,9.225,0.809,61.5,0.779,0.471,0.946,2015,5.043,64,0,0,0,0,0,0,0,1,0,0
1139,7.945,0.844,63.2,0.847,0.022,0.742,2015,5.124,146,0,1,0,0,0,0,0,0,0,0
1140,11.086,0.824,66.5,0.915,0.201,0.762412429378531,2015,6.568,156,0,0,0,0,1,0,0,0,0,0
1141,9.613,0.766,65.145,0.66,-0.047,0.824,2015,4.976,110,1,0,0,0,0,0,0,0,0,0
1142,10.777579505300352,0.791,72.15401754385965,0.785,0.06756826568265682,0.659,2015,5.843,109,0,0,0,0,0,0,0,0,0,1
1143,11.4,0.866,75.9,0.887,0.15,0.099,2015,6.62,129,0,0,0,0,0,0,0,1,0,0
1144,9.403,0.639,67.8,0.704,-0.081,0.885,2015,4.607,1,1,0,0,0,0,0,0,0,0,0
1145,9.457,0.656,66.9,0.631,-0.055,0.96,2015,5.117,17,1,0,0,0,0,0,0,0,0,0
1146,9.005,0.791,65.2,0.733,-0.156,0.805,2015,6.018,44,0,0,0,1,0,0,0,0,0,0
1147,10.774,0.939,73.0,0.931,0.253,0.427,2015,7.413,25,0,0,0,0,0,1,0,0,0,0
1148,9.449,0.794,68.4,0.7503373493975903,-0.244,0.7178356164383561,2015,5.304,29,0,0,1,0,0,0,0,0,0,0
1149,10.149,0.924,63.1,0.685,-0.171,0.913,2015,5.996,123,0,1,0,0,0,0,0,0,0,0
1150,9.883,0.908,66.2,0.637,-0.2,0.941,2015,4.865,20,1,0,0,0,0,0,0,0,0,0
1151,11.486,0.7875344827586207,68.3,0.6810393013100436,-0.05499528301886793,0.762412429378531,2015,6.375,121,0,0,0,0,1,0,0,0,0,0
1152,9.606,0.786,64.6,0.764,-0.198,0.616,2015,5.147,8,0,1,0,0,0,0,0,0,0,0
1153,9.81,0.74,67.9,0.583,-0.144,0.781,2015,5.125,98,1,0,0,0,0,0,0,0,0,0
1154,10.842,0.885,69.4121343283582,0.701,0.019,0.857,2015,6.45,145,0,0,1,0,0,0,0,0,0,0
1155,9.001,0.911,65.9,0.512,-0.117,0.813,2015,5.569,161,0,0,0,1,0,0,0,0,0,0
1156,9.699,0.742,65.6,0.597,0.073,0.889,2015,5.172,81,0,0,0,0,1,0,0,0,0,0
1157,10.433,0.901,70.2,0.896,0.008,0.892,2015,5.741,131,1,0,0,0,0,0,0,0,0,0
1158,8.442,0.464,55.2,0.448,0.045,0.685,2015,3.462,144,0,0,0,0,1,0,0,0,0,0
1159,10.259,0.835,71.8,0.532,-0.272,0.824,2015,5.623,54,0,0,0,0,0,0,0,0,0,1
1160,9.308,0.906,61.7,0.686,0.173,0.9,2015,4.983,97,0,0,1,0,0,0,0,0,0,0
1161,9.327,0.909,63.7,0.431,-0.033,0.952,2015,3.965,155,0,1,0,0,0,0,0,0,0,0
1162,9.449,0.572,65.1,0.78,0.176,0.699,2015,4.75,65,0,0,0,0,1,0,0,0,0,0
1163,10.083,0.787,66.3,0.796,-0.141,0.962,2015,5.777,122,1,0,0,0,0,0,0,0,0,0
1164,7.527,0.751,46.7,0.474,-0.029,0.889,2015,4.323,27,0,0,0,0,0,0,0,0,1,0
1165,10.291,0.943,68.0,0.587,-0.128,0.928,2015,6.162,130,1,0,0,0,0,0,0,0,0,0
1166,9.649,0.756,58.2,0.671,-0.194,0.867,2015,4.661,49,0,0,0,0,0,0,0,0,1,0
1167,9.261,0.609,66.0,0.711,-0.226,0.815,2015,5.132,151,0,0,0,0,1,0,0,0,0,0
1168,10.335,0.929,65.5,0.641,-0.254,0.924,2015,5.711,85,1,0,0,0,0,0,0,0,0,0
1169,10.347,0.866,71.8,0.8,-0.163,0.941,2015,5.081,120,0,0,0,0,0,0,0,0,0,1
1170,10.496,0.911,68.8,0.808,-0.146,0.886,2015,6.608,38,1,0,0,0,0,0,0,0,0,0
1171,8.243,0.642,56.1,0.85,-0.104,0.841,2015,4.691,32,0,0,0,0,0,0,0,0,1,0
1172,7.03,0.713,52.0,0.728,-0.032,0.703,2015,3.671,107,0,0,0,0,0,0,0,0,1,0
1173,10.185,0.879,65.9,0.656,-0.077,0.808,2015,5.881,80,1,0,0,0,0,0,0,0,0,0
1174,9.207,0.83,66.2,0.767,-0.046,0.762412429378531,2015,5.405,73,0,0,0,0,1,0,0,0,0,0
1175,10.882,0.879,72.0,0.904,0.261,0.412,2015,7.324,104,0,0,0,0,0,0,0,0,0,1
1176,7.544,0.678,59.3,0.908,0.025,0.095,2015,3.483,124,0,0,0,0,0,0,0,0,1,0
1177,7.764,0.79,56.0,0.759,0.149,0.906,2015,3.661,147,0,0,0,0,0,0,0,0,1,0
1178,10.223,0.859,66.4,0.558,-0.198,0.908,2015,5.344,61,1,0,0,0,0,0,0,0,0,0
1179,10.977,0.904,68.6,0.849,0.219,0.698,2015,6.864,158,0,0,0,0,0,1,0,0,0,0
1180,10.854,0.98,73.0,0.94,0.301,0.639,2015,7.498,62,0,0,0,0,0,0,0,0,0,1
1181,9.266,0.73,60.8,0.659,-0.089,0.684,2015,4.763,43,0,0,0,0,1,0,0,0,0,0
1182,10.798,0.82,65.4,0.82,-0.045,0.762412429378531,2015,6.345,125,0,0,0,0,1,0,0,0,0,0
1183,10.608,0.987,72.6,0.942,0.329,0.186,2015,7.418,105,0,0,0,0,0,1,0,0,0,0
1184,7.995,0.702,58.4,0.72,-0.111,0.765,2015,4.617,126,0,0,0,0,0,0,0,0,1,0
1185,7.967634955752213,0.599,50.1,0.968,-0.006980044345898005,0.41,2015,5.354,132,0,0,0,0,0,0,0,0,1,0
1186,10.712,0.936,71.7,0.833,0.3,0.456,2015,6.515,157,0,0,0,0,0,0,0,0,0,1
1187,10.785,0.853,67.7,0.85,0.112,0.762412429378531,2015,6.007,9,0,0,0,0,1,0,0,0,0,0
1188,7.988,0.434,53.1,0.733,-0.027,0.85,2015,3.625,14,0,0,0,0,0,0,0,0,1,0
1189,9.308,0.868,62.3,0.775,-0.044,0.762412429378531,2015,5.615,84,0,0,0,0,1,0,0,0,0,0
1190,8.216,0.601,62.8,0.815,-0.068,0.721,2015,4.633,10,0,0,0,0,0,0,1,0,0,0
1191,8.985,0.829,62.7,0.884,-0.03,0.862,2015,5.834,16,0,0,0,1,0,0,0,0,0,0
1192,7.976,0.748,60.2,0.763,0.227,0.824,2015,4.812,103,0,0,0,0,0,0,1,0,0,0
1193,8.714,0.968,64.2,0.98,0.375,0.471,2015,5.972,160,0,1,0,0,0,0,0,0,0,0
1194,7.347,0.611,46.0,0.624,0.05,0.825,2015,4.909,128,0,0,0,0,0,0,0,0,1,0
1195,8.572,0.772,66.6,0.534,-0.097,0.848,2015,4.845,59,0,0,0,1,0,0,0,0,0,0
1196,7.568,0.705,52.4,0.659,0.004,0.693,2015,4.419,21,0,0,0,0,0,0,0,0,1,0
1197,10.445,0.77,73.1,0.628,0.114,0.893,2015,5.439,37,0,0,0,0,0,0,0,0,0,1
1198,8.359,0.752,58.1,0.808,0.688,0.633,2015,4.224,101,0,0,0,0,0,0,0,1,0,0
1199,9.442,0.517,65.1,0.64,-0.205,0.502,2015,4.122,51,0,1,0,0,0,0,0,0,0,0
1200,8.615,0.812,48.5,0.68,-0.035,0.926,2015,4.933,108,0,0,0,0,0,0,0,0,1,0
